Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2022-11-23 20:37:23;1669232243.950852;portrait;0.1447906494140625;-0.6913909912109375;-0.669769287109375;walking 
2022-11-23 20:37:23;1669232243.957562;portrait;0.1399078369140625;-0.6712799072265625;-0.713409423828125;walking 
2022-11-23 20:37:23;1669232243.960151;portrait;0.1219482421875;-0.6555328369140625;-0.7086944580078125;walking 
2022-11-23 20:37:23;1669232243.96876;portrait;0.0970306396484375;-0.645477294921875;-0.737579345703125;walking 
2022-11-23 20:37:23;1669232244.01892;portrait;0.0500030517578125;-0.64068603515625;-0.7215118408203125;walking 
2022-11-23 20:37:23;1669232244.070637;portrait;0.019134521484375;-0.668182373046875;-0.71240234375;walking 
2022-11-23 20:37:23;1669232244.120226;portrait;0.0088653564453125;-0.6684417724609375;-0.7055511474609375;walking 
2022-11-23 20:37:23;1669232244.170366;portrait;0.0456085205078125;-0.6773681640625;-0.711334228515625;walking 
2022-11-23 20:37:23;1669232244.2212229;portrait;0.04766845703125;-0.69830322265625;-0.683929443359375;walking 
2022-11-23 20:37:23;1669232244.270644;portrait;0.046905517578125;-0.6984710693359375;-0.66778564453125;walking 
2022-11-23 20:37:23;1669232244.320473;portrait;0.06683349609375;-0.701324462890625;-0.6540374755859375;walking 
2022-11-23 20:37:23;1669232244.370727;portrait;0.058074951171875;-0.69189453125;-0.6958770751953125;walking 
2022-11-23 20:37:23;1669232244.420586;portrait;0.0669403076171875;-0.6986846923828125;-0.75750732421875;walking 
2022-11-23 20:37:23;1669232244.470485;portrait;0.0704345703125;-0.7221832275390625;-0.790924072265625;walking 
2022-11-23 20:37:23;1669232244.520529;portrait;0.0897979736328125;-0.725189208984375;-0.8198699951171875;walking 
2022-11-23 20:37:23;1669232244.57052;portrait;0.1343231201171875;-0.746307373046875;-0.9054718017578125;walking 
2022-11-23 20:37:23;1669232244.620291;portrait;0.0933685302734375;-0.587890625;-0.94140625;walking 
2022-11-23 20:37:23;1669232244.6706529;portrait;0.154083251953125;-0.4634857177734375;-1.0115814208984375;walking 
2022-11-23 20:37:23;1669232244.720615;portrait;0.1545867919921875;-0.5130157470703125;-0.8610992431640625;walking 
2022-11-23 20:37:23;1669232244.770303;portrait;0.1078033447265625;-0.538848876953125;-0.849365234375;walking 
2022-11-23 20:37:23;1669232244.820558;portrait;0.1043243408203125;-0.4504241943359375;-0.8609466552734375;walking 
2022-11-23 20:37:23;1669232244.871012;portrait;0.1284332275390625;-0.4940643310546875;-0.6788177490234375;walking 
2022-11-23 20:37:23;1669232244.920267;portrait;0.10357666015625;-0.5510101318359375;-0.582275390625;walking 
2022-11-23 20:37:23;1669232244.970897;portrait;0.084014892578125;-0.5609588623046875;-0.6334686279296875;walking 
2022-11-23 20:37:23;1669232245.020515;portrait;0.050506591796875;-0.608642578125;-0.700897216796875;walking 
2022-11-23 20:37:23;1669232245.0704541;portrait;0.06005859375;-0.687103271484375;-0.7509613037109375;walking 
2022-11-23 20:37:23;1669232245.12062;portrait;0.018096923828125;-0.6884765625;-0.924102783203125;walking 
2022-11-23 20:37:23;1669232245.170455;portrait;0.0314483642578125;-0.671844482421875;-1.08624267578125;walking 
2022-11-23 20:37:23;1669232245.220473;portrait;-0.035675048828125;-0.559295654296875;-1.08428955078125;walking 
2022-11-23 20:37:23;1669232245.2706861;portrait;-0.1031951904296875;-0.482330322265625;-1.0396881103515625;walking 
2022-11-23 20:37:23;1669232245.321134;portrait;-0.083526611328125;-0.4516754150390625;-0.9487457275390625;walking 
2022-11-23 20:37:23;1669232245.371276;portrait;-0.1194000244140625;-0.3986358642578125;-0.8159637451171875;walking 
2022-11-23 20:37:23;1669232245.421331;faceUp;-0.07470703125;-0.3976593017578125;-0.7377777099609375;walking 
2022-11-23 20:37:23;1669232245.470839;faceUp;-0.034271240234375;-0.4467315673828125;-0.6100006103515625;walking 
2022-11-23 20:37:23;1669232245.520134;faceUp;-0.0426483154296875;-0.5204620361328125;-0.5912322998046875;walking 
2022-11-23 20:37:23;1669232245.570644;faceUp;-0.0125732421875;-0.5501708984375;-0.665191650390625;walking 
2022-11-23 20:37:23;1669232245.620342;portrait;0.0345306396484375;-0.594085693359375;-0.721954345703125;walking 
2022-11-23 20:37:23;1669232245.670696;portrait;0.0612030029296875;-0.6725006103515625;-0.7956390380859375;walking 
2022-11-23 20:37:23;1669232245.7203012;portrait;0.0943603515625;-0.70318603515625;-0.910675048828125;walking 
2022-11-23 20:37:23;1669232245.7707071;portrait;0.143280029296875;-0.720184326171875;-1.000823974609375;walking 
2022-11-23 20:37:23;1669232245.8202891;portrait;0.083404541015625;-0.575408935546875;-1.108489990234375;walking 
2022-11-23 20:37:23;1669232245.870778;portrait;0.194976806640625;-0.4265289306640625;-1.00457763671875;walking 
2022-11-23 20:37:23;1669232245.9203172;portrait;0.1595458984375;-0.4583740234375;-0.8718109130859375;walking 
